,Time,Type,Zone1,Zone2,Zone3
2,212,Clown,-24.0,9.0,15.0
0,213,Tuna,0.0,-8.0,8.0
1,213,Salmon,-13.0,-6.0,19.0
2,213,Clown,-21.0,6.0,15.0
0,214,Tuna,0.0,-7.0,7.0
1,214,Salmon,-13.0,-7.0,20.0
2,214,Clown,-21.0,6.0,15.0
0,215,Tuna,0.0,-7.0,7.0
1,215,Salmon,-11.0,-8.0,19.0
2,215,Clown,-24.0,9.0,15.0
0,216,Tuna,0.0,-8.0,8.0
1,216,Salmon,-11.0,-8.0,19.0
2,216,Clown,-24.0,9.0,15.0
0,217,Tuna,0.0,-8.0,8.0
1,217,Salmon,-11.0,-8.0,19.0
2,217,Clown,-24.0,9.0,15.0
0,218,Tuna,0.0,-9.0,9.0
1,218,Salmon,-11.0,-8.0,19.0
2,218,Clown,-24.0,12.0,12.0
0,219,Tuna,0.0,-10.0,10.0
1,219,Salmon,-9.0,-9.0,18.0
2,219,Clown,-27.0,15.0,12.0
0,220,Tuna,1.0,-11.0,10.0
1,220,Salmon,-9.0,-9.0,18.0
2,220,Clown,-27.0,15.0,12.0
0,221,Tuna,1.0,-11.0,10.0
1,221,Salmon,-7.0,-14.0,21.0
2,221,Clown,-36.0,27.0,9.0
0,222,Tuna,2.0,-12.0,10.0
1,222,Salmon,-7.0,-14.0,21.0
2,222,Clown,-36.0,27.0,9.0
0,223,Tuna,2.0,-12.0,10.0
1,223,Salmon,-7.0,-14.0,21.0
2,223,Clown,-36.0,27.0,9.0
0,224,Tuna,2.0,-12.0,10.0
1,224,Salmon,-7.0,-14.0,21.0
2,224,Clown,-36.0,27.0,9.0
0,225,Tuna,2.0,-12.0,10.0
1,225,Salmon,-6.0,-17.0,23.0
2,225,Clown,-36.0,27.0,9.0
0,226,Tuna,2.0,-13.0,11.0
1,226,Salmon,-6.0,-15.0,21.0
2,226,Clown,-39.0,30.0,9.0
0,227,Tuna,2.0,-14.0,12.0
1,227,Salmon,-6.0,-15.0,21.0
2,227,Clown,-39.0,33.0,6.0
0,228,Tuna,2.0,-14.0,12.0
1,228,Salmon,-5.0,-15.0,20.0
2,228,Clown,-39.0,33.0,6.0
0,229,Tuna,3.0,-15.0,12.0
1,229,Salmon,-5.0,-15.0,20.0
2,229,Clown,-39.0,33.0,6.0
0,230,Tuna,3.0,-15.0,12.0
1,230,Salmon,-5.0,-15.0,20.0
2,230,Clown,-42.0,36.0,6.0
0,231,Tuna,4.0,-16.0,12.0
1,231,Salmon,-5.0,-17.0,22.0
2,231,Clown,-42.0,36.0,6.0
0,232,Tuna,3.0,-15.0,12.0
1,232,Salmon,-6.0,-16.0,22.0
2,232,Clown,-42.0,39.0,3.0
0,233,Tuna,3.0,-15.0,12.0
1,233,Salmon,-6.0,-15.0,21.0
2,233,Clown,-42.0,39.0,3.0
0,234,Tuna,3.0,-15.0,12.0
1,234,Salmon,-6.0,-15.0,21.0
2,234,Clown,-45.0,42.0,3.0
0,235,Tuna,3.0,-15.0,12.0
1,235,Salmon,-6.0,-14.0,20.0
2,235,Clown,-45.0,42.0,3.0
0,236,Tuna,3.0,-15.0,12.0
1,236,Salmon,-6.0,-15.0,21.0
2,236,Clown,-51.0,48.0,3.0
0,237,Tuna,3.0,-15.0,12.0
1,237,Salmon,-5.0,-16.0,21.0
2,237,Clown,-48.0,45.0,3.0
0,238,Tuna,3.0,-15.0,12.0
1,238,Salmon,-4.0,-17.0,21.0
2,238,Clown,-48.0,45.0,3.0
0,239,Tuna,3.0,-15.0,12.0
1,239,Salmon,-4.0,-17.0,21.0
2,239,Clown,-51.0,48.0,3.0
0,240,Tuna,3.0,-15.0,12.0
1,240,Salmon,-4.0,-19.0,23.0
2,240,Clown,-51.0,48.0,3.0
0,241,Tuna,4.0,-15.0,11.0
1,241,Salmon,-5.0,-18.0,23.0
2,241,Clown,-54.0,51.0,3.0
0,242,Tuna,4.0,-15.0,11.0
1,242,Salmon,-5.0,-17.0,22.0
2,242,Clown,-54.0,51.0,3.0
0,243,Tuna,4.0,-15.0,11.0
1,243,Salmon,-5.0,-18.0,23.0
2,243,Clown,-54.0,51.0,3.0
0,244,Tuna,5.0,-16.0,11.0
1,244,Salmon,-5.0,-18.0,23.0
2,244,Clown,-54.0,51.0,3.0
0,245,Tuna,5.0,-16.0,11.0
1,245,Salmon,-5.0,-19.0,24.0
2,245,Clown,-54.0,51.0,3.0
0,246,Tuna,6.0,-18.0,12.0
1,246,Salmon,-5.0,-18.0,23.0
2,246,Clown,-54.0,51.0,3.0
0,247,Tuna,8.0,-20.0,12.0
1,247,Salmon,-6.0,-17.0,23.0
2,247,Clown,-57.0,54.0,3.0
0,248,Tuna,9.0,-20.0,11.0
1,248,Salmon,-8.0,-16.0,24.0
2,248,Clown,-57.0,54.0,3.0
0,249,Tuna,10.0,-21.0,11.0
1,249,Salmon,-7.0,-18.0,25.0
2,249,Clown,-57.0,54.0,3.0
0,250,Tuna,10.0,-21.0,11.0
1,250,Salmon,-6.0,-19.0,25.0
2,250,Clown,-57.0,54.0,3.0
0,251,Tuna,10.0,-21.0,11.0
1,251,Salmon,-6.0,-19.0,25.0
2,251,Clown,-57.0,54.0,3.0
0,252,Tuna,10.0,-20.0,10.0
1,252,Salmon,-6.0,-19.0,25.0
2,252,Clown,-57.0,54.0,3.0
0,253,Tuna,10.0,-19.0,9.0
1,253,Salmon,-7.0,-18.0,25.0
2,253,Clown,-57.0,54.0,3.0
0,254,Tuna,10.0,-20.0,10.0
1,254,Salmon,-7.0,-18.0,25.0
2,254,Clown,-57.0,54.0,3.0
0,255,Tuna,10.0,-20.0,10.0
1,255,Salmon,-7.0,-18.0,25.0
2,255,Clown,-57.0,54.0,3.0
0,256,Tuna,10.0,-21.0,11.0
1,256,Salmon,-9.0,-16.0,25.0
2,256,Clown,-54.0,51.0,3.0
0,257,Tuna,11.0,-22.0,11.0
1,257,Salmon,-8.0,-18.0,26.0
2,257,Clown,-57.0,54.0,3.0
0,258,Tuna,11.0,-22.0,11.0
1,258,Salmon,-8.0,-19.0,27.0
2,258,Clown,-57.0,54.0,3.0
0,259,Tuna,11.0,-23.0,12.0
1,259,Salmon,-8.0,-19.0,27.0
2,259,Clown,-57.0,54.0,3.0
0,260,Tuna,11.0,-23.0,12.0
1,260,Salmon,-9.0,-17.0,26.0
2,260,Clown,-57.0,54.0,3.0
0,261,Tuna,11.0,-23.0,12.0
1,261,Salmon,-9.0,-18.0,27.0
2,261,Clown,-60.0,57.0,3.0
0,262,Tuna,11.0,-23.0,12.0
1,262,Salmon,-9.0,-19.0,28.0
2,262,Clown,-60.0,57.0,3.0
0,263,Tuna,11.0,-23.0,12.0
1,263,Salmon,-9.0,-18.0,27.0
2,263,Clown,-60.0,57.0,3.0
0,264,Tuna,11.0,-23.0,12.0
1,264,Salmon,-10.0,-16.0,26.0
2,264,Clown,-60.0,57.0,3.0
0,265,Tuna,11.0,-23.0,12.0
1,265,Salmon,-8.0,-17.0,25.0
2,265,Clown,-60.0,57.0,3.0
0,266,Tuna,11.0,-24.0,13.0
1,266,Salmon,-8.0,-17.0,25.0
2,266,Clown,-60.0,57.0,3.0
0,267,Tuna,11.0,-24.0,13.0
1,267,Salmon,-7.0,-18.0,25.0
2,267,Clown,-60.0,57.0,3.0
0,268,Tuna,12.0,-25.0,13.0
1,268,Salmon,-8.0,-18.0,26.0
2,268,Clown,-60.0,57.0,3.0
0,269,Tuna,12.0,-24.0,12.0
1,269,Salmon,-8.0,-18.0,26.0
2,269,Clown,-66.0,63.0,3.0
0,270,Tuna,11.0,-22.0,11.0
1,270,Salmon,-7.0,-19.0,26.0
2,270,Clown,-63.0,60.0,3.0
0,271,Tuna,11.0,-23.0,12.0
1,271,Salmon,-5.0,-23.0,28.0
2,271,Clown,-63.0,60.0,3.0
0,272,Tuna,10.0,-22.0,12.0
1,272,Salmon,-4.0,-24.0,28.0
2,272,Clown,-63.0,60.0,3.0
0,273,Tuna,10.0,-22.0,12.0
1,273,Salmon,-3.0,-25.0,28.0
2,273,Clown,-63.0,60.0,3.0
0,274,Tuna,10.0,-23.0,13.0
1,274,Salmon,-2.0,-27.0,29.0
2,274,Clown,-60.0,57.0,3.0
0,275,Tuna,10.0,-23.0,13.0
1,275,Salmon,-2.0,-27.0,29.0
2,275,Clown,-60.0,57.0,3.0
0,276,Tuna,9.0,-22.0,13.0
1,276,Salmon,-2.0,-27.0,29.0
2,276,Clown,-63.0,60.0,3.0
0,277,Tuna,9.0,-22.0,13.0
1,277,Salmon,-3.0,-25.0,28.0
2,277,Clown,-63.0,60.0,3.0
0,278,Tuna,9.0,-22.0,13.0
1,278,Salmon,-3.0,-24.0,27.0
2,278,Clown,-63.0,57.0,6.0
0,279,Tuna,9.0,-22.0,13.0
1,279,Salmon,-3.0,-24.0,27.0
2,279,Clown,-63.0,57.0,6.0
0,280,Tuna,9.0,-19.0,10.0
1,280,Salmon,-3.0,-24.0,27.0
2,280,Clown,-63.0,57.0,6.0
0,281,Tuna,9.0,-20.0,11.0
1,281,Salmon,-3.0,-24.0,27.0
2,281,Clown,-66.0,60.0,6.0
0,282,Tuna,9.0,-20.0,11.0
1,282,Salmon,-3.0,-24.0,27.0
2,282,Clown,-66.0,60.0,6.0
0,283,Tuna,9.0,-20.0,11.0
1,283,Salmon,-3.0,-24.0,27.0
2,283,Clown,-66.0,60.0,6.0
0,284,Tuna,9.0,-21.0,12.0
1,284,Salmon,-4.0,-25.0,29.0
2,284,Clown,-69.0,63.0,6.0
0,285,Tuna,9.0,-21.0,12.0
1,285,Salmon,-3.0,-26.0,29.0
2,285,Clown,-69.0,63.0,6.0
0,286,Tuna,9.0,-21.0,12.0
1,286,Salmon,-3.0,-25.0,28.0
2,286,Clown,-69.0,63.0,6.0
0,287,Tuna,9.0,-21.0,12.0
1,287,Salmon,-3.0,-25.0,28.0
2,287,Clown,-69.0,63.0,6.0
0,288,Tuna,9.0,-21.0,12.0
1,288,Salmon,-4.0,-23.0,27.0
2,288,Clown,-69.0,63.0,6.0
0,289,Tuna,9.0,-21.0,12.0
1,289,Salmon,-4.0,-24.0,28.0
2,289,Clown,-69.0,63.0,6.0
0,290,Tuna,9.0,-20.0,11.0
1,290,Salmon,-3.0,-25.0,28.0
2,290,Clown,-69.0,63.0,6.0
0,291,Tuna,9.0,-20.0,11.0
1,291,Salmon,-4.0,-24.0,28.0
2,291,Clown,-72.0,66.0,6.0
0,292,Tuna,9.0,-21.0,12.0
1,292,Salmon,-4.0,-26.0,30.0
2,292,Clown,-72.0,66.0,6.0
0,293,Tuna,9.0,-23.0,14.0
1,293,Salmon,-4.0,-25.0,29.0
2,293,Clown,-72.0,66.0,6.0
0,294,Tuna,9.0,-23.0,14.0
1,294,Salmon,-3.0,-25.0,28.0
2,294,Clown,-72.0,66.0,6.0
0,295,Tuna,9.0,-24.0,15.0
1,295,Salmon,-2.0,-26.0,28.0
2,295,Clown,-72.0,66.0,6.0
0,296,Tuna,9.0,-24.0,15.0
1,296,Salmon,-3.0,-24.0,27.0
2,296,Clown,-75.0,69.0,6.0
0,297,Tuna,9.0,-24.0,15.0
1,297,Salmon,-3.0,-24.0,27.0
2,297,Clown,-75.0,69.0,6.0
0,298,Tuna,9.0,-23.0,14.0
1,298,Salmon,-3.0,-22.0,25.0
2,298,Clown,-75.0,69.0,6.0
0,299,Tuna,9.0,-23.0,14.0
1,299,Salmon,-2.0,-23.0,25.0
2,299,Clown,-75.0,69.0,6.0
0,300,Tuna,9.0,-24.0,15.0
1,300,Salmon,-2.0,-24.0,26.0
2,300,Clown,-75.0,69.0,6.0
0,301,Tuna,9.0,-24.0,15.0
1,301,Salmon,-2.0,-24.0,26.0
2,301,Clown,-75.0,69.0,6.0
0,302,Tuna,9.0,-24.0,15.0
1,302,Salmon,-2.0,-25.0,27.0
2,302,Clown,-72.0,66.0,6.0
0,303,Tuna,9.0,-23.0,14.0
1,303,Salmon,-3.0,-23.0,26.0
2,303,Clown,-72.0,66.0,6.0
0,304,Tuna,9.0,-22.0,13.0
1,304,Salmon,-2.0,-24.0,26.0
2,304,Clown,-75.0,69.0,6.0
0,305,Tuna,9.0,-21.0,12.0
1,305,Salmon,-1.0,-25.0,26.0
2,305,Clown,-75.0,69.0,6.0
0,306,Tuna,9.0,-21.0,12.0
1,306,Salmon,0.0,-26.0,26.0
2,306,Clown,-75.0,69.0,6.0
0,307,Tuna,9.0,-21.0,12.0
1,307,Salmon,0.0,-26.0,26.0
2,307,Clown,-72.0,66.0,6.0
0,308,Tuna,9.0,-22.0,13.0
1,308,Salmon,-1.0,-24.0,25.0
2,308,Clown,-72.0,66.0,6.0
0,309,Tuna,9.0,-22.0,13.0
1,309,Salmon,0.0,-25.0,25.0
2,309,Clown,-72.0,66.0,6.0
0,310,Tuna,9.0,-21.0,12.0
1,310,Salmon,0.0,-24.0,24.0
2,310,Clown,-72.0,66.0,6.0
0,311,Tuna,9.0,-21.0,12.0
1,311,Salmon,2.0,-27.0,25.0
2,311,Clown,-72.0,66.0,6.0
0,312,Tuna,9.0,-21.0,12.0
1,312,Salmon,2.0,-28.0,26.0
2,312,Clown,-72.0,66.0,6.0
0,313,Tuna,9.0,-21.0,12.0
1,313,Salmon,2.0,-28.0,26.0
2,313,Clown,-72.0,66.0,6.0
0,314,Tuna,9.0,-22.0,13.0
1,314,Salmon,3.0,-29.0,26.0
2,314,Clown,-72.0,66.0,6.0
0,315,Tuna,10.0,-23.0,13.0
1,315,Salmon,2.0,-28.0,26.0
2,315,Clown,-72.0,66.0,6.0
0,316,Tuna,10.0,-24.0,14.0
1,316,Salmon,3.0,-29.0,26.0
2,316,Clown,-69.0,63.0,6.0
0,317,Tuna,10.0,-25.0,15.0
1,317,Salmon,3.0,-27.0,24.0
2,317,Clown,-69.0,63.0,6.0
0,318,Tuna,10.0,-25.0,15.0
1,318,Salmon,4.0,-29.0,25.0
2,318,Clown,-72.0,69.0,3.0
0,319,Tuna,10.0,-25.0,15.0
1,319,Salmon,4.0,-28.0,24.0
2,319,Clown,-75.0,72.0,3.0
0,320,Tuna,10.0,-23.0,13.0
1,320,Salmon,4.0,-28.0,24.0
2,320,Clown,-75.0,75.0,0.0
0,321,Tuna,9.0,-23.0,14.0
1,321,Salmon,3.0,-27.0,24.0
2,321,Clown,-69.0,69.0,0.0
0,322,Tuna,9.0,-24.0,15.0
1,322,Salmon,3.0,-28.0,25.0
2,322,Clown,-69.0,69.0,0.0
0,323,Tuna,9.0,-23.0,14.0
1,323,Salmon,4.0,-30.0,26.0
2,323,Clown,-69.0,72.0,-3.0
0,324,Tuna,9.0,-23.0,14.0
1,324,Salmon,5.0,-32.0,27.0
2,324,Clown,-69.0,72.0,-3.0
0,325,Tuna,9.0,-22.0,13.0
1,325,Salmon,6.0,-33.0,27.0
2,325,Clown,-69.0,75.0,-6.0
0,326,Tuna,9.0,-22.0,13.0
1,326,Salmon,6.0,-31.0,25.0
2,326,Clown,-69.0,75.0,-6.0
0,327,Tuna,9.0,-23.0,14.0
1,327,Salmon,7.0,-34.0,27.0
2,327,Clown,-69.0,75.0,-6.0
0,328,Tuna,9.0,-23.0,14.0
1,328,Salmon,8.0,-36.0,28.0
2,328,Clown,-69.0,75.0,-6.0
0,329,Tuna,9.0,-23.0,14.0
1,329,Salmon,8.0,-37.0,29.0
2,329,Clown,-69.0,75.0,-6.0
0,330,Tuna,8.0,-21.0,13.0
1,330,Salmon,7.0,-37.0,30.0
2,330,Clown,-69.0,78.0,-9.0
0,331,Tuna,8.0,-21.0,13.0
1,331,Salmon,7.0,-37.0,30.0
2,331,Clown,-69.0,78.0,-9.0
0,332,Tuna,8.0,-23.0,15.0
1,332,Salmon,8.0,-38.0,30.0
2,332,Clown,-63.0,72.0,-9.0
0,333,Tuna,9.0,-25.0,16.0
1,333,Salmon,9.0,-39.0,30.0
2,333,Clown,-63.0,72.0,-9.0
0,334,Tuna,9.0,-25.0,16.0
1,334,Salmon,8.0,-38.0,30.0
2,334,Clown,-63.0,72.0,-9.0
0,335,Tuna,9.0,-27.0,18.0
1,335,Salmon,8.0,-38.0,30.0
2,335,Clown,-63.0,75.0,-12.0
0,336,Tuna,8.0,-26.0,18.0
1,336,Salmon,8.0,-37.0,29.0
2,336,Clown,-63.0,75.0,-12.0
0,337,Tuna,9.0,-26.0,17.0
1,337,Salmon,8.0,-37.0,29.0
2,337,Clown,-63.0,75.0,-12.0
0,338,Tuna,9.0,-26.0,17.0
1,338,Salmon,9.0,-38.0,29.0
2,338,Clown,-63.0,75.0,-12.0
0,339,Tuna,10.0,-27.0,17.0
1,339,Salmon,10.0,-38.0,28.0
2,339,Clown,-63.0,75.0,-12.0
0,340,Tuna,10.0,-26.0,16.0
1,340,Salmon,11.0,-39.0,28.0
2,340,Clown,-63.0,75.0,-12.0
0,341,Tuna,10.0,-25.0,15.0
1,341,Salmon,11.0,-39.0,28.0
2,341,Clown,-63.0,75.0,-12.0
0,342,Tuna,10.0,-24.0,14.0
1,342,Salmon,12.0,-40.0,28.0
2,342,Clown,-63.0,75.0,-12.0
0,343,Tuna,10.0,-24.0,14.0
1,343,Salmon,12.0,-40.0,28.0
2,343,Clown,-60.0,72.0,-12.0
0,344,Tuna,10.0,-24.0,14.0
1,344,Salmon,12.0,-40.0,28.0
2,344,Clown,-60.0,72.0,-12.0
0,345,Tuna,10.0,-25.0,15.0
1,345,Salmon,11.0,-39.0,28.0
2,345,Clown,-60.0,69.0,-9.0
0,346,Tuna,10.0,-24.0,14.0
1,346,Salmon,12.0,-39.0,27.0
2,346,Clown,-60.0,69.0,-9.0
0,347,Tuna,10.0,-24.0,14.0
1,347,Salmon,12.0,-39.0,27.0
2,347,Clown,-60.0,69.0,-9.0
0,348,Tuna,10.0,-24.0,14.0
1,348,Salmon,12.0,-39.0,27.0
2,348,Clown,-60.0,66.0,-6.0
0,349,Tuna,10.0,-24.0,14.0
1,349,Salmon,11.0,-38.0,27.0
2,349,Clown,-60.0,66.0,-6.0
0,350,Tuna,11.0,-25.0,14.0
1,350,Salmon,11.0,-38.0,27.0
2,350,Clown,-60.0,66.0,-6.0
0,351,Tuna,11.0,-25.0,14.0
1,351,Salmon,8.0,-35.0,27.0
2,351,Clown,-60.0,63.0,-3.0
0,352,Tuna,11.0,-25.0,14.0
1,352,Salmon,8.0,-35.0,27.0
2,352,Clown,-57.0,57.0,0.0
0,353,Tuna,11.0,-24.0,13.0
1,353,Salmon,7.0,-34.0,27.0
2,353,Clown,-57.0,57.0,0.0
0,354,Tuna,11.0,-24.0,13.0
1,354,Salmon,7.0,-34.0,27.0
2,354,Clown,-57.0,57.0,0.0
0,355,Tuna,10.0,-23.0,13.0
1,355,Salmon,7.0,-35.0,28.0
2,355,Clown,-57.0,57.0,0.0
0,356,Tuna,10.0,-24.0,14.0
1,356,Salmon,7.0,-34.0,27.0
2,356,Clown,-57.0,57.0,0.0
0,357,Tuna,10.0,-25.0,15.0
1,357,Salmon,7.0,-34.0,27.0
2,357,Clown,-57.0,54.0,3.0
0,358,Tuna,10.0,-25.0,15.0
1,358,Salmon,7.0,-35.0,28.0
2,358,Clown,-57.0,51.0,6.0
0,359,Tuna,11.0,-26.0,15.0
1,359,Salmon,9.0,-37.0,28.0
2,359,Clown,-57.0,51.0,6.0
0,360,Tuna,11.0,-26.0,15.0
1,360,Salmon,8.0,-36.0,28.0
2,360,Clown,-57.0,51.0,6.0
0,361,Tuna,11.0,-26.0,15.0
1,361,Salmon,9.0,-37.0,28.0
2,361,Clown,-57.0,51.0,6.0
0,362,Tuna,11.0,-26.0,15.0
1,362,Salmon,10.0,-37.0,27.0
2,362,Clown,-57.0,48.0,9.0
0,363,Tuna,11.0,-26.0,15.0
1,363,Salmon,10.0,-38.0,28.0
2,363,Clown,-57.0,48.0,9.0
0,364,Tuna,10.0,-27.0,17.0
1,364,Salmon,9.0,-38.0,29.0
2,364,Clown,-57.0,48.0,9.0
0,365,Tuna,10.0,-27.0,17.0
1,365,Salmon,9.0,-39.0,30.0
2,365,Clown,-63.0,54.0,9.0
0,366,Tuna,10.0,-27.0,17.0
1,366,Salmon,9.0,-40.0,31.0
2,366,Clown,-63.0,51.0,12.0
0,367,Tuna,10.0,-27.0,17.0
1,367,Salmon,9.0,-40.0,31.0
2,367,Clown,-63.0,48.0,15.0
0,368,Tuna,10.0,-27.0,17.0
1,368,Salmon,10.0,-41.0,31.0
2,368,Clown,-66.0,51.0,15.0
0,369,Tuna,11.0,-29.0,18.0
1,369,Salmon,9.0,-41.0,32.0
2,369,Clown,-66.0,51.0,15.0
0,370,Tuna,11.0,-29.0,18.0
1,370,Salmon,8.0,-41.0,33.0
2,370,Clown,-66.0,54.0,12.0
0,371,Tuna,11.0,-29.0,18.0
1,371,Salmon,9.0,-43.0,34.0
2,371,Clown,-66.0,54.0,12.0
0,372,Tuna,11.0,-28.0,17.0
1,372,Salmon,10.0,-43.0,33.0
2,372,Clown,-66.0,54.0,12.0
0,373,Tuna,11.0,-28.0,17.0
1,373,Salmon,11.0,-44.0,33.0
2,373,Clown,-69.0,60.0,9.0
0,374,Tuna,11.0,-28.0,17.0
1,374,Salmon,11.0,-44.0,33.0
2,374,Clown,-69.0,57.0,12.0
0,375,Tuna,11.0,-28.0,17.0
1,375,Salmon,10.0,-43.0,33.0
2,375,Clown,-69.0,57.0,12.0
0,376,Tuna,11.0,-28.0,17.0
1,376,Salmon,10.0,-43.0,33.0
2,376,Clown,-69.0,57.0,12.0
0,377,Tuna,11.0,-28.0,17.0
1,377,Salmon,11.0,-44.0,33.0
2,377,Clown,-69.0,57.0,12.0
0,378,Tuna,12.0,-29.0,17.0
1,378,Salmon,11.0,-43.0,32.0
2,378,Clown,-69.0,57.0,12.0
0,379,Tuna,12.0,-29.0,17.0
1,379,Salmon,10.0,-42.0,32.0
2,379,Clown,-69.0,57.0,12.0
0,380,Tuna,12.0,-29.0,17.0
1,380,Salmon,12.0,-44.0,32.0
2,380,Clown,-69.0,57.0,12.0
0,381,Tuna,12.0,-29.0,17.0
1,381,Salmon,12.0,-44.0,32.0
2,381,Clown,-69.0,57.0,12.0
0,382,Tuna,11.0,-28.0,17.0
1,382,Salmon,12.0,-44.0,32.0
2,382,Clown,-69.0,57.0,12.0
0,383,Tuna,11.0,-29.0,18.0
1,383,Salmon,11.0,-43.0,32.0
2,383,Clown,-69.0,57.0,12.0
0,384,Tuna,10.0,-28.0,18.0
1,384,Salmon,13.0,-46.0,33.0
2,384,Clown,-72.0,60.0,12.0
0,385,Tuna,11.0,-30.0,19.0
1,385,Salmon,14.0,-47.0,33.0
2,385,Clown,-72.0,60.0,12.0
0,386,Tuna,12.0,-31.0,19.0
1,386,Salmon,13.0,-47.0,34.0
2,386,Clown,-75.0,63.0,12.0
0,387,Tuna,13.0,-32.0,19.0
1,387,Salmon,14.0,-47.0,33.0
2,387,Clown,-75.0,63.0,12.0
0,388,Tuna,13.0,-32.0,19.0
1,388,Salmon,13.0,-45.0,32.0
2,388,Clown,-75.0,63.0,12.0
0,389,Tuna,12.0,-31.0,19.0
1,389,Salmon,13.0,-44.0,31.0
2,389,Clown,-75.0,66.0,9.0
0,390,Tuna,12.0,-30.0,18.0
1,390,Salmon,13.0,-44.0,31.0
2,390,Clown,-75.0,66.0,9.0
0,391,Tuna,12.0,-30.0,18.0
1,391,Salmon,13.0,-44.0,31.0
2,391,Clown,-75.0,66.0,9.0
0,392,Tuna,12.0,-31.0,19.0
1,392,Salmon,11.0,-42.0,31.0
2,392,Clown,-75.0,66.0,9.0
0,393,Tuna,12.0,-31.0,19.0
1,393,Salmon,11.0,-41.0,30.0
2,393,Clown,-75.0,66.0,9.0
0,394,Tuna,12.0,-29.0,17.0
1,394,Salmon,11.0,-41.0,30.0
2,394,Clown,-75.0,69.0,6.0
0,395,Tuna,12.0,-29.0,17.0
1,395,Salmon,11.0,-41.0,30.0
2,395,Clown,-72.0,66.0,6.0
0,396,Tuna,12.0,-29.0,17.0
1,396,Salmon,12.0,-42.0,30.0
2,396,Clown,-75.0,69.0,6.0
0,397,Tuna,12.0,-29.0,17.0
1,397,Salmon,12.0,-42.0,30.0
2,397,Clown,-75.0,69.0,6.0
0,398,Tuna,12.0,-30.0,18.0
1,398,Salmon,13.0,-43.0,30.0
2,398,Clown,-75.0,69.0,6.0
0,399,Tuna,12.0,-30.0,18.0
1,399,Salmon,13.0,-43.0,30.0
2,399,Clown,-75.0,69.0,6.0
0,400,Tuna,12.0,-29.0,17.0
1,400,Salmon,14.0,-44.0,30.0
2,400,Clown,-75.0,69.0,6.0
0,401,Tuna,12.0,-29.0,17.0
1,401,Salmon,15.0,-45.0,30.0
2,401,Clown,-75.0,69.0,6.0
0,402,Tuna,12.0,-29.0,17.0
1,402,Salmon,15.0,-44.0,29.0
2,402,Clown,-75.0,69.0,6.0
0,403,Tuna,12.0,-29.0,17.0
1,403,Salmon,14.0,-45.0,31.0
2,403,Clown,-75.0,69.0,6.0
0,404,Tuna,12.0,-29.0,17.0
1,404,Salmon,14.0,-43.0,29.0
2,404,Clown,-75.0,69.0,6.0
0,405,Tuna,12.0,-29.0,17.0
1,405,Salmon,15.0,-43.0,28.0
2,405,Clown,-78.0,72.0,6.0
0,406,Tuna,12.0,-30.0,18.0
1,406,Salmon,16.0,-44.0,28.0
2,406,Clown,-78.0,72.0,6.0
0,407,Tuna,12.0,-31.0,19.0
1,407,Salmon,15.0,-43.0,28.0
2,407,Clown,-78.0,72.0,6.0
0,408,Tuna,12.0,-30.0,18.0
1,408,Salmon,15.0,-42.0,27.0
2,408,Clown,-78.0,72.0,6.0
0,409,Tuna,12.0,-29.0,17.0
1,409,Salmon,16.0,-43.0,27.0
2,409,Clown,-78.0,72.0,6.0
0,410,Tuna,12.0,-29.0,17.0
1,410,Salmon,16.0,-43.0,27.0
2,410,Clown,-78.0,72.0,6.0
0,411,Tuna,12.0,-29.0,17.0
1,411,Salmon,17.0,-45.0,28.0
2,411,Clown,-78.0,75.0,3.0
0,412,Tuna,12.0,-29.0,17.0
1,412,Salmon,17.0,-45.0,28.0
2,412,Clown,-81.0,78.0,3.0
0,413,Tuna,12.0,-29.0,17.0
1,413,Salmon,19.0,-47.0,28.0
2,413,Clown,-81.0,78.0,3.0
0,414,Tuna,12.0,-29.0,17.0
1,414,Salmon,19.0,-46.0,27.0
2,414,Clown,-81.0,78.0,3.0
0,415,Tuna,12.0,-30.0,18.0
1,415,Salmon,20.0,-47.0,27.0
2,415,Clown,-81.0,78.0,3.0
0,416,Tuna,12.0,-30.0,18.0
1,416,Salmon,20.0,-47.0,27.0
2,416,Clown,-81.0,78.0,3.0
0,417,Tuna,12.0,-29.0,17.0
1,417,Salmon,19.0,-46.0,27.0
2,417,Clown,-81.0,78.0,3.0
0,418,Tuna,12.0,-29.0,17.0
1,418,Salmon,20.0,-47.0,27.0
2,418,Clown,-87.0,84.0,3.0
0,419,Tuna,12.0,-30.0,18.0
1,419,Salmon,20.0,-47.0,27.0
2,419,Clown,-87.0,81.0,6.0
0,420,Tuna,11.0,-29.0,18.0
1,420,Salmon,20.0,-48.0,28.0
2,420,Clown,-90.0,84.0,6.0
0,421,Tuna,11.0,-29.0,18.0
1,421,Salmon,21.0,-49.0,28.0
2,421,Clown,-87.0,78.0,9.0
0,422,Tuna,12.0,-29.0,17.0
1,422,Salmon,21.0,-49.0,28.0
2,422,Clown,-87.0,78.0,9.0
0,423,Tuna,12.0,-29.0,17.0
1,423,Salmon,21.0,-50.0,29.0
2,423,Clown,-87.0,78.0,9.0
0,424,Tuna,12.0,-29.0,17.0
1,424,Salmon,20.0,-49.0,29.0
2,424,Clown,-87.0,78.0,9.0
0,425,Tuna,12.0,-29.0,17.0
1,425,Salmon,20.0,-49.0,29.0
